,from_id,to_id,travel_time
0,CRS3035RES1000mN2007000E3152000,3557,
1,CRS3035RES1000mN2007000E3152000,3394,
2,CRS3035RES1000mN2007000E3152000,3371,
3,CRS3035RES1000mN2007000E3152000,18319,
4,CRS3035RES1000mN2007000E3152000,11242837,
5,CRS3035RES1000mN2007000E3152000,60210,
6,CRS3035RES1000mN2007000E3152000,3361,
7,CRS3035RES1000mN2007000E3152000,3355,
8,CRS3035RES1000mN2007000E3152000,3354,
9,CRS3035RES1000mN2007000E3152000,3687,
10,CRS3035RES1000mN2007000E3152000,6079820,
11,CRS3035RES1000mN2007000E3152000,3357,
12,CRS3035RES1000mN2007000E3152000,3356,
13,CRS3035RES1000mN2007000E3152000,3734,
14,CRS3035RES1000mN2007000E3152000,3480,
15,CRS3035RES1000mN2007000E3152000,18320,
16,CRS3035RES1000mN2007000E3152000,3573,
17,CRS3035RES1000mN2007000E3152000,3743,
18,CRS3035RES1000mN2007000E3152000,3514,
19,CRS3035RES1000mN2007000E3152000,3729,
20,CRS3035RES1000mN2007000E3152000,3736,
21,CRS3035RES1000mN2007000E3152000,190377,
22,CRS3035RES1000mN2007000E3152000,3577,
23,CRS3035RES1000mN2007000E3152000,60211,
24,CRS3035RES1000mN2007000E3152000,3365,
25,CRS3035RES1000mN2007000E3152000,60228,
26,CRS3035RES1000mN2007000E3152000,3346,
27,CRS3035RES1000mN2007000E3152000,3732,
28,CRS3035RES1000mN2007000E3152000,3368,
29,CRS3035RES1000mN2007000E3152000,3348,
30,CRS3035RES1000mN2007000E3152000,18314,
31,CRS3035RES1000mN2007000E3152000,3364,
32,CRS3035RES1000mN2007000E3152000,3363,
33,CRS3035RES1000mN2007000E3152000,8182988,
34,CRS3035RES1000mN2007000E3152000,3737,
35,CRS3035RES1000mN2007000E3152000,60230,
36,CRS3035RES1000mN2007000E3152000,3428,
37,CRS3035RES1000mN2007000E3152000,3429,
38,CRS3035RES1000mN2007000E3152000,3437,
39,CRS3035RES1000mN2007000E3152000,3591,
40,CRS3035RES1000mN2007000E3152000,45867,
41,CRS3035RES1000mN2007000E3152000,60184,
42,CRS3035RES1000mN2007000E3152000,3465,
43,CRS3035RES1000mN2007000E3152000,3478,
44,CRS3035RES1000mN2007000E3152000,3479,
45,CRS3035RES1000mN2007000E3152000,3481,
46,CRS3035RES1000mN2007000E3152000,189085,
47,CRS3035RES1000mN2007000E3152000,3483,
48,CRS3035RES1000mN2007000E3152000,3485,
49,CRS3035RES1000mN2007000E3152000,60216,
50,CRS3035RES1000mN2007000E3152000,3430,
51,CRS3035RES1000mN2007000E3152000,3494,
52,CRS3035RES1000mN2007000E3152000,189087,
53,CRS3035RES1000mN2007000E3152000,3680,
54,CRS3035RES1000mN2007000E3152000,3499,
55,CRS3035RES1000mN2007000E3152000,3502,
56,CRS3035RES1000mN2007000E3152000,3504,
57,CRS3035RES1000mN2007000E3152000,3505,
58,CRS3035RES1000mN2007000E3152000,3540,
59,CRS3035RES1000mN2007000E3152000,3544,
60,CRS3035RES1000mN2007000E3152000,3545,
61,CRS3035RES1000mN2007000E3152000,3558,
62,CRS3035RES1000mN2007000E3152000,3555,
63,CRS3035RES1000mN2007000E3152000,3556,
64,CRS3035RES1000mN2007000E3152000,3462,
65,CRS3035RES1000mN2007000E3152000,3490,
66,CRS3035RES1000mN2007000E3152000,3584,
67,CRS3035RES1000mN2007000E3152000,3593,
68,CRS3035RES1000mN2007000E3152000,3603,
69,CRS3035RES1000mN2007000E3152000,3604,113.0
70,CRS3035RES1000mN2007000E3152000,3609,
71,CRS3035RES1000mN2007000E3152000,59882,
72,CRS3035RES1000mN2007000E3152000,3632,
73,CRS3035RES1000mN2007000E3152000,3586,
74,CRS3035RES1000mN2007000E3152000,3403,
75,CRS3035RES1000mN2007000E3152000,3410,
76,CRS3035RES1000mN2007000E3152000,3427,
77,CRS3035RES1000mN2007000E3152000,3439,
78,CRS3035RES1000mN2007000E3152000,3440,
79,CRS3035RES1000mN2007000E3152000,3470,
80,CRS3035RES1000mN2007000E3152000,3511,
81,CRS3035RES1000mN2007000E3152000,3536,
82,CRS3035RES1000mN2007000E3152000,3434,
83,CRS3035RES1000mN2007000E3152000,3466,
84,CRS3035RES1000mN2007000E3152000,3467,
85,CRS3035RES1000mN2007000E3152000,3507,
86,CRS3035RES1000mN2007000E3152000,3527,
87,CRS3035RES1000mN2007000E3152000,3535,
88,CRS3035RES1000mN2007000E3152000,3537,
89,CRS3035RES1000mN2007000E3152000,3583,
90,CRS3035RES1000mN2007000E3152000,3636,
91,CRS3035RES1000mN2007000E3152000,3628,
92,CRS3035RES1000mN2007000E3152000,3630,
93,CRS3035RES1000mN2007000E3152000,18323,
94,CRS3035RES1000mN2007000E3152000,3640,
95,CRS3035RES1000mN2007000E3152000,3647,
96,CRS3035RES1000mN2007000E3152000,3685,
97,CRS3035RES1000mN2007000E3152000,3696,
98,CRS3035RES1000mN2007000E3152000,3413,
99,CRS3035RES1000mN2007000E3152000,3420,
100,CRS3035RES1000mN2007000E3152000,3487,
101,CRS3035RES1000mN2007000E3152000,3528,
102,CRS3035RES1000mN2007000E3152000,3633,
103,CRS3035RES1000mN2007000E3152000,59885,
104,CRS3035RES1000mN2007000E3152000,3699,
105,CRS3035RES1000mN2007000E3152000,3378,
106,CRS3035RES1000mN2007000E3152000,3419,
107,CRS3035RES1000mN2007000E3152000,3426,
108,CRS3035RES1000mN2007000E3152000,3488,
109,CRS3035RES1000mN2007000E3152000,3400,
110,CRS3035RES1000mN2007000E3152000,3582,
111,CRS3035RES1000mN2007000E3152000,3587,
112,CRS3035RES1000mN2007000E3152000,3631,
113,CRS3035RES1000mN2007000E3152000,3686,
114,CRS3035RES1000mN2007000E3152000,3405,
115,CRS3035RES1000mN2007000E3152000,3351,
116,CRS3035RES1000mN2007000E3152000,3468,
117,CRS3035RES1000mN2007000E3152000,3453,
118,CRS3035RES1000mN2007000E3152000,3456,
119,CRS3035RES1000mN2007000E3152000,3455,
120,CRS3035RES1000mN2007000E3152000,18329,
121,CRS3035RES1000mN2007000E3152000,3500,
122,CRS3035RES1000mN2007000E3152000,3503,
123,CRS3035RES1000mN2007000E3152000,3538,
124,CRS3035RES1000mN2007000E3152000,3398,
125,CRS3035RES1000mN2007000E3152000,3651,
126,CRS3035RES1000mN2007000E3152000,3650,
127,CRS3035RES1000mN2007000E3152000,3652,112.0
128,CRS3035RES1000mN2007000E3152000,3688,
129,CRS3035RES1000mN2007000E3152000,3662,
130,CRS3035RES1000mN2007000E3152000,3670,
131,CRS3035RES1000mN2007000E3152000,18322,
132,CRS3035RES1000mN2007000E3152000,3671,
133,CRS3035RES1000mN2007000E3152000,3675,
134,CRS3035RES1000mN2007000E3152000,3679,
135,CRS3035RES1000mN2007000E3152000,3673,
136,CRS3035RES1000mN2007000E3152000,3692,
137,CRS3035RES1000mN2007000E3152000,3695,
138,CRS3035RES1000mN2007000E3152000,3520,
139,CRS3035RES1000mN2007000E3152000,3744,
140,CRS3035RES1000mN2007000E3152000,3377,
141,CRS3035RES1000mN2007000E3152000,3638,
142,CRS3035RES1000mN2007000E3152000,3654,
143,CRS3035RES1000mN2007000E3152000,3655,
144,CRS3035RES1000mN2007000E3152000,3657,
145,CRS3035RES1000mN2007000E3152000,3658,
146,CRS3035RES1000mN2007000E3152000,3664,
147,CRS3035RES1000mN2007000E3152000,3674,
148,CRS3035RES1000mN2007000E3152000,3677,
149,CRS3035RES1000mN2007000E3152000,3676,
150,CRS3035RES1000mN2007000E3152000,3678,
151,CRS3035RES1000mN2007000E3152000,3404,
152,CRS3035RES1000mN2007000E3152000,3407,
153,CRS3035RES1000mN2007000E3152000,3408,
154,CRS3035RES1000mN2007000E3152000,3409,
155,CRS3035RES1000mN2007000E3152000,3412,
156,CRS3035RES1000mN2007000E3152000,3416,119.0
157,CRS3035RES1000mN2007000E3152000,3415,
158,CRS3035RES1000mN2007000E3152000,3421,
159,CRS3035RES1000mN2007000E3152000,59892,
160,CRS3035RES1000mN2007000E3152000,3423,
161,CRS3035RES1000mN2007000E3152000,3424,
162,CRS3035RES1000mN2007000E3152000,3425,
163,CRS3035RES1000mN2007000E3152000,3435,
164,CRS3035RES1000mN2007000E3152000,3436,
165,CRS3035RES1000mN2007000E3152000,3441,
166,CRS3035RES1000mN2007000E3152000,8096441,
167,CRS3035RES1000mN2007000E3152000,3442,
168,CRS3035RES1000mN2007000E3152000,3445,
169,CRS3035RES1000mN2007000E3152000,3446,
170,CRS3035RES1000mN2007000E3152000,3448,
171,CRS3035RES1000mN2007000E3152000,3452,
172,CRS3035RES1000mN2007000E3152000,3464,
173,CRS3035RES1000mN2007000E3152000,3484,
174,CRS3035RES1000mN2007000E3152000,3391,
175,CRS3035RES1000mN2007000E3152000,3489,
176,CRS3035RES1000mN2007000E3152000,3495,
177,CRS3035RES1000mN2007000E3152000,3497,
178,CRS3035RES1000mN2007000E3152000,3498,
179,CRS3035RES1000mN2007000E3152000,3506,
180,CRS3035RES1000mN2007000E3152000,3510,
181,CRS3035RES1000mN2007000E3152000,3512,
182,CRS3035RES1000mN2007000E3152000,3516,
183,CRS3035RES1000mN2007000E3152000,3517,
184,CRS3035RES1000mN2007000E3152000,3374,
185,CRS3035RES1000mN2007000E3152000,3518,
186,CRS3035RES1000mN2007000E3152000,3522,
187,CRS3035RES1000mN2007000E3152000,3523,
188,CRS3035RES1000mN2007000E3152000,3525,
189,CRS3035RES1000mN2007000E3152000,3526,
190,CRS3035RES1000mN2007000E3152000,3524,
191,CRS3035RES1000mN2007000E3152000,3529,
192,CRS3035RES1000mN2007000E3152000,3530,
193,CRS3035RES1000mN2007000E3152000,3531,
194,CRS3035RES1000mN2007000E3152000,3533,
195,CRS3035RES1000mN2007000E3152000,3534,
196,CRS3035RES1000mN2007000E3152000,3352,
197,CRS3035RES1000mN2007000E3152000,59899,
198,CRS3035RES1000mN2007000E3152000,3539,
199,CRS3035RES1000mN2007000E3152000,189083,
200,CRS3035RES1000mN2007000E3152000,3541,
201,CRS3035RES1000mN2007000E3152000,3542,
202,CRS3035RES1000mN2007000E3152000,3548,
203,CRS3035RES1000mN2007000E3152000,3549,
204,CRS3035RES1000mN2007000E3152000,3550,
205,CRS3035RES1000mN2007000E3152000,3552,117.0
206,CRS3035RES1000mN2007000E3152000,3553,
207,CRS3035RES1000mN2007000E3152000,3554,
208,CRS3035RES1000mN2007000E3152000,3559,
209,CRS3035RES1000mN2007000E3152000,3560,
210,CRS3035RES1000mN2007000E3152000,3370,
211,CRS3035RES1000mN2007000E3152000,3561,
212,CRS3035RES1000mN2007000E3152000,4914933,
213,CRS3035RES1000mN2007000E3152000,3656,
214,CRS3035RES1000mN2007000E3152000,3562,
215,CRS3035RES1000mN2007000E3152000,3564,
216,CRS3035RES1000mN2007000E3152000,107401,
217,CRS3035RES1000mN2007000E3152000,3565,
218,CRS3035RES1000mN2007000E3152000,3393,
219,CRS3035RES1000mN2007000E3152000,3563,
220,CRS3035RES1000mN2007000E3152000,3566,
221,CRS3035RES1000mN2007000E3152000,3401,
222,CRS3035RES1000mN2007000E3152000,18324,
223,CRS3035RES1000mN2007000E3152000,3569,
224,CRS3035RES1000mN2007000E3152000,3567,
225,CRS3035RES1000mN2007000E3152000,3574,
226,CRS3035RES1000mN2007000E3152000,3575,
227,CRS3035RES1000mN2007000E3152000,3576,
228,CRS3035RES1000mN2007000E3152000,3384,
229,CRS3035RES1000mN2007000E3152000,3578,
230,CRS3035RES1000mN2007000E3152000,3381,
231,CRS3035RES1000mN2007000E3152000,3375,
232,CRS3035RES1000mN2007000E3152000,3372,
233,CRS3035RES1000mN2007000E3152000,3620,
234,CRS3035RES1000mN2007000E3152000,3621,
235,CRS3035RES1000mN2007000E3152000,3622,
236,CRS3035RES1000mN2007000E3152000,3624,
237,CRS3035RES1000mN2007000E3152000,3625,
238,CRS3035RES1000mN2007000E3152000,3626,
239,CRS3035RES1000mN2007000E3152000,3627,
240,CRS3035RES1000mN2007000E3152000,3369,
241,CRS3035RES1000mN2007000E3152000,63393,
242,CRS3035RES1000mN2007000E3152000,3634,
243,CRS3035RES1000mN2007000E3152000,3635,
244,CRS3035RES1000mN2007000E3152000,3637,
245,CRS3035RES1000mN2007000E3152000,3641,
246,CRS3035RES1000mN2007000E3152000,3643,
247,CRS3035RES1000mN2007000E3152000,3642,
248,CRS3035RES1000mN2007000E3152000,29840,
249,CRS3035RES1000mN2007000E3152000,3644,
250,CRS3035RES1000mN2007000E3152000,8174578,
251,CRS3035RES1000mN2007000E3152000,3646,
252,CRS3035RES1000mN2007000E3152000,3653,
253,CRS3035RES1000mN2007000E3152000,3659,
254,CRS3035RES1000mN2007000E3152000,8174571,
255,CRS3035RES1000mN2007000E3152000,3660,
256,CRS3035RES1000mN2007000E3152000,3661,
257,CRS3035RES1000mN2007000E3152000,3395,
258,CRS3035RES1000mN2007000E3152000,3666,
259,CRS3035RES1000mN2007000E3152000,3667,
260,CRS3035RES1000mN2007000E3152000,3682,
261,CRS3035RES1000mN2007000E3152000,3683,
262,CRS3035RES1000mN2007000E3152000,3684,
263,CRS3035RES1000mN2007000E3152000,3694,
264,CRS3035RES1000mN2007000E3152000,3704,
265,CRS3035RES1000mN2007000E3152000,3697,
266,CRS3035RES1000mN2007000E3152000,3698,
267,CRS3035RES1000mN2007000E3152000,3402,
268,CRS3035RES1000mN2007000E3152000,3414,
269,CRS3035RES1000mN2007000E3152000,3418,
270,CRS3035RES1000mN2007000E3152000,3358,
271,CRS3035RES1000mN2007000E3152000,3438,
272,CRS3035RES1000mN2007000E3152000,3444,
273,CRS3035RES1000mN2007000E3152000,3457,
274,CRS3035RES1000mN2007000E3152000,3380,
275,CRS3035RES1000mN2007000E3152000,3461,
276,CRS3035RES1000mN2007000E3152000,3460,
277,CRS3035RES1000mN2007000E3152000,3379,
278,CRS3035RES1000mN2007000E3152000,3471,
279,CRS3035RES1000mN2007000E3152000,3362,
280,CRS3035RES1000mN2007000E3152000,3496,
281,CRS3035RES1000mN2007000E3152000,3508,
282,CRS3035RES1000mN2007000E3152000,3509,
283,CRS3035RES1000mN2007000E3152000,3521,
284,CRS3035RES1000mN2007000E3152000,3532,
285,CRS3035RES1000mN2007000E3152000,3543,113.0
286,CRS3035RES1000mN2007000E3152000,3547,
287,CRS3035RES1000mN2007000E3152000,3581,
288,CRS3035RES1000mN2007000E3152000,4923174,
289,CRS3035RES1000mN2007000E3152000,3590,
290,CRS3035RES1000mN2007000E3152000,3551,
291,CRS3035RES1000mN2007000E3152000,3599,
292,CRS3035RES1000mN2007000E3152000,3600,
293,CRS3035RES1000mN2007000E3152000,3601,
294,CRS3035RES1000mN2007000E3152000,3607,
295,CRS3035RES1000mN2007000E3152000,8174584,
296,CRS3035RES1000mN2007000E3152000,3595,
297,CRS3035RES1000mN2007000E3152000,3596,
298,CRS3035RES1000mN2007000E3152000,3598,
299,CRS3035RES1000mN2007000E3152000,3611,
300,CRS3035RES1000mN2007000E3152000,3612,
301,CRS3035RES1000mN2007000E3152000,3613,
302,CRS3035RES1000mN2007000E3152000,3614,
303,CRS3035RES1000mN2007000E3152000,3615,
304,CRS3035RES1000mN2007000E3152000,3392,
305,CRS3035RES1000mN2007000E3152000,3618,
306,CRS3035RES1000mN2007000E3152000,10471114,
307,CRS3035RES1000mN2007000E3152000,3592,
308,CRS3035RES1000mN2007000E3152000,3594,
309,CRS3035RES1000mN2007000E3152000,189092,
310,CRS3035RES1000mN2007000E3152000,3608,
311,CRS3035RES1000mN2007000E3152000,3616,
312,CRS3035RES1000mN2007000E3152000,3605,
313,CRS3035RES1000mN2007000E3152000,3606,
314,CRS3035RES1000mN2007000E3152000,3610,
315,CRS3035RES1000mN2007000E3152000,3727,
316,CRS3035RES1000mN2007000E3152000,3623,
317,CRS3035RES1000mN2007000E3152000,3629,
318,CRS3035RES1000mN2007000E3152000,3639,
319,CRS3035RES1000mN2007000E3152000,3396,
320,CRS3035RES1000mN2007000E3152000,3668,
321,CRS3035RES1000mN2007000E3152000,3669,
322,CRS3035RES1000mN2007000E3152000,59906,
323,CRS3035RES1000mN2007000E3152000,8132680,
324,CRS3035RES1000mN2007000E3152000,3399,
325,CRS3035RES1000mN2007000E3152000,3572,
326,CRS3035RES1000mN2007000E3152000,3648,
327,CRS3035RES1000mN2007000E3152000,3681,
328,CRS3035RES1000mN2007000E3152000,3373,
