,from_id,to_id,travel_time
0,CRS3035RES1000mN2028000E3178000,25526,102.0
1,CRS3035RES1000mN2028000E3178000,1774,71.0
2,CRS3035RES1000mN2028000E3178000,1770,82.0
3,CRS3035RES1000mN2028000E3178000,1773,72.0
4,CRS3035RES1000mN2028000E3178000,1771,77.0
5,CRS3035RES1000mN2028000E3178000,123303,91.0
6,CRS3035RES1000mN2028000E3178000,1764,70.0
7,CRS3035RES1000mN2028000E3178000,181101,62.0
8,CRS3035RES1000mN2028000E3178000,5765642,95.0
9,CRS3035RES1000mN2028000E3178000,86719,95.0
10,CRS3035RES1000mN2028000E3178000,1800,65.0
11,CRS3035RES1000mN2028000E3178000,1757,91.0
12,CRS3035RES1000mN2028000E3178000,1755,91.0
13,CRS3035RES1000mN2028000E3178000,1882,77.0
14,CRS3035RES1000mN2028000E3178000,1745,54.0
15,CRS3035RES1000mN2028000E3178000,1794,61.0
16,CRS3035RES1000mN2028000E3178000,1762,63.0
17,CRS3035RES1000mN2028000E3178000,51188,74.0
18,CRS3035RES1000mN2028000E3178000,6893633,67.0
19,CRS3035RES1000mN2028000E3178000,167128,57.0
20,CRS3035RES1000mN2028000E3178000,1760,67.0
21,CRS3035RES1000mN2028000E3178000,12773298,82.0
22,CRS3035RES1000mN2028000E3178000,1754,93.0
23,CRS3035RES1000mN2028000E3178000,1748,60.0
24,CRS3035RES1000mN2028000E3178000,79941,58.0
25,CRS3035RES1000mN2028000E3178000,1750,76.0
26,CRS3035RES1000mN2028000E3178000,5975465,79.0
27,CRS3035RES1000mN2028000E3178000,115056,64.0
28,CRS3035RES1000mN2028000E3178000,1790,82.0
29,CRS3035RES1000mN2028000E3178000,1756,92.0
30,CRS3035RES1000mN2028000E3178000,51849,72.0
31,CRS3035RES1000mN2028000E3178000,185595,73.0
32,CRS3035RES1000mN2028000E3178000,7697128,71.0
33,CRS3035RES1000mN2028000E3178000,10395362,90.0
34,CRS3035RES1000mN2028000E3178000,1759,73.0
35,CRS3035RES1000mN2028000E3178000,1752,65.0
36,CRS3035RES1000mN2028000E3178000,186714,68.0
37,CRS3035RES1000mN2028000E3178000,1753,67.0
38,CRS3035RES1000mN2028000E3178000,1792,63.0
39,CRS3035RES1000mN2028000E3178000,1763,87.0
40,CRS3035RES1000mN2028000E3178000,1746,70.0
41,CRS3035RES1000mN2028000E3178000,11572165,89.0
42,CRS3035RES1000mN2028000E3178000,1761,68.0
43,CRS3035RES1000mN2028000E3178000,1747,55.0
44,CRS3035RES1000mN2028000E3178000,5768564,93.0
45,CRS3035RES1000mN2028000E3178000,1798,78.0
46,CRS3035RES1000mN2028000E3178000,66904,81.0
47,CRS3035RES1000mN2028000E3178000,1777,65.0
