,from_id,to_id,travel_time
0,CRS3035RES1000mN2013000E3148000,25526,113.0
1,CRS3035RES1000mN2013000E3148000,1774,102.0
2,CRS3035RES1000mN2013000E3148000,1770,
3,CRS3035RES1000mN2013000E3148000,1773,117.0
4,CRS3035RES1000mN2013000E3148000,1771,114.0
5,CRS3035RES1000mN2013000E3148000,123303,109.0
6,CRS3035RES1000mN2013000E3148000,1764,109.0
7,CRS3035RES1000mN2013000E3148000,181101,114.0
8,CRS3035RES1000mN2013000E3148000,5765642,103.0
9,CRS3035RES1000mN2013000E3148000,86719,90.0
10,CRS3035RES1000mN2013000E3148000,1800,112.0
11,CRS3035RES1000mN2013000E3148000,1757,116.0
12,CRS3035RES1000mN2013000E3148000,1755,113.0
13,CRS3035RES1000mN2013000E3148000,1882,113.0
14,CRS3035RES1000mN2013000E3148000,1745,
15,CRS3035RES1000mN2013000E3148000,1794,
16,CRS3035RES1000mN2013000E3148000,1762,113.0
17,CRS3035RES1000mN2013000E3148000,51188,116.0
18,CRS3035RES1000mN2013000E3148000,6893633,109.0
19,CRS3035RES1000mN2013000E3148000,167128,115.0
20,CRS3035RES1000mN2013000E3148000,1760,117.0
21,CRS3035RES1000mN2013000E3148000,12773298,87.0
22,CRS3035RES1000mN2013000E3148000,1754,106.0
23,CRS3035RES1000mN2013000E3148000,1748,110.0
24,CRS3035RES1000mN2013000E3148000,79941,
25,CRS3035RES1000mN2013000E3148000,1750,
26,CRS3035RES1000mN2013000E3148000,5975465,105.0
27,CRS3035RES1000mN2013000E3148000,115056,
28,CRS3035RES1000mN2013000E3148000,1790,
29,CRS3035RES1000mN2013000E3148000,1756,107.0
30,CRS3035RES1000mN2013000E3148000,51849,115.0
31,CRS3035RES1000mN2013000E3148000,185595,117.0
32,CRS3035RES1000mN2013000E3148000,7697128,103.0
33,CRS3035RES1000mN2013000E3148000,10395362,
34,CRS3035RES1000mN2013000E3148000,1759,119.0
35,CRS3035RES1000mN2013000E3148000,1752,116.0
36,CRS3035RES1000mN2013000E3148000,186714,118.0
37,CRS3035RES1000mN2013000E3148000,1753,106.0
38,CRS3035RES1000mN2013000E3148000,1792,106.0
39,CRS3035RES1000mN2013000E3148000,1763,113.0
40,CRS3035RES1000mN2013000E3148000,1746,
41,CRS3035RES1000mN2013000E3148000,11572165,101.0
42,CRS3035RES1000mN2013000E3148000,1761,101.0
43,CRS3035RES1000mN2013000E3148000,1747,115.0
44,CRS3035RES1000mN2013000E3148000,5768564,114.0
45,CRS3035RES1000mN2013000E3148000,1798,107.0
46,CRS3035RES1000mN2013000E3148000,66904,
47,CRS3035RES1000mN2013000E3148000,1777,106.0
48,CRS3035RES1000mN2013000E3148000,1765,115.0
49,CRS3035RES1000mN2013000E3148000,49416,107.0
50,CRS3035RES1000mN2013000E3148000,12734939,107.0
51,CRS3035RES1000mN2013000E3148000,167386167,100.0
52,CRS3035RES1000mN2013000E3148000,295933804,
