,from_id,to_id,travel_time
0,CRS3035RES1000mN2012000E3164000,25526,
1,CRS3035RES1000mN2012000E3164000,1774,
2,CRS3035RES1000mN2012000E3164000,1770,
3,CRS3035RES1000mN2012000E3164000,1773,
4,CRS3035RES1000mN2012000E3164000,1771,
5,CRS3035RES1000mN2012000E3164000,123303,
6,CRS3035RES1000mN2012000E3164000,1764,
7,CRS3035RES1000mN2012000E3164000,181101,
8,CRS3035RES1000mN2012000E3164000,5765642,
9,CRS3035RES1000mN2012000E3164000,86719,
10,CRS3035RES1000mN2012000E3164000,1800,
11,CRS3035RES1000mN2012000E3164000,1757,
12,CRS3035RES1000mN2012000E3164000,1755,
13,CRS3035RES1000mN2012000E3164000,1882,
14,CRS3035RES1000mN2012000E3164000,1745,
15,CRS3035RES1000mN2012000E3164000,1794,
16,CRS3035RES1000mN2012000E3164000,1762,
17,CRS3035RES1000mN2012000E3164000,51188,
18,CRS3035RES1000mN2012000E3164000,6893633,
19,CRS3035RES1000mN2012000E3164000,167128,
20,CRS3035RES1000mN2012000E3164000,1760,
21,CRS3035RES1000mN2012000E3164000,12773298,
22,CRS3035RES1000mN2012000E3164000,1754,
23,CRS3035RES1000mN2012000E3164000,1748,
24,CRS3035RES1000mN2012000E3164000,79941,
25,CRS3035RES1000mN2012000E3164000,1750,
26,CRS3035RES1000mN2012000E3164000,5975465,
27,CRS3035RES1000mN2012000E3164000,115056,
28,CRS3035RES1000mN2012000E3164000,1790,
29,CRS3035RES1000mN2012000E3164000,1756,
30,CRS3035RES1000mN2012000E3164000,51849,
31,CRS3035RES1000mN2012000E3164000,185595,
32,CRS3035RES1000mN2012000E3164000,7697128,
33,CRS3035RES1000mN2012000E3164000,10395362,
34,CRS3035RES1000mN2012000E3164000,1759,
35,CRS3035RES1000mN2012000E3164000,1752,
36,CRS3035RES1000mN2012000E3164000,186714,
37,CRS3035RES1000mN2012000E3164000,1753,
38,CRS3035RES1000mN2012000E3164000,1792,
39,CRS3035RES1000mN2012000E3164000,1763,
40,CRS3035RES1000mN2012000E3164000,1746,
41,CRS3035RES1000mN2012000E3164000,11572165,
42,CRS3035RES1000mN2012000E3164000,1761,
43,CRS3035RES1000mN2012000E3164000,1747,
44,CRS3035RES1000mN2012000E3164000,5768564,
45,CRS3035RES1000mN2012000E3164000,1798,
46,CRS3035RES1000mN2012000E3164000,66904,
47,CRS3035RES1000mN2012000E3164000,1777,
48,CRS3035RES1000mN2012000E3164000,1765,
49,CRS3035RES1000mN2012000E3164000,49416,
50,CRS3035RES1000mN2012000E3164000,12734939,
51,CRS3035RES1000mN2012000E3164000,167386167,
52,CRS3035RES1000mN2012000E3164000,295933804,
53,CRS3035RES1000mN2012000E3164000,303340017,
54,CRS3035RES1000mN2012000E3164000,315355551,
55,CRS3035RES1000mN2012000E3164000,339084977,
56,CRS3035RES1000mN2012000E3164000,412911553,
57,CRS3035RES1000mN2012000E3164000,558126037,
58,CRS3035RES1000mN2012000E3164000,711789768,
59,CRS3035RES1000mN2012000E3164000,727666062,
60,CRS3035RES1000mN2012000E3164000,848085869,
61,CRS3035RES1000mN2012000E3164000,1056098898,
62,CRS3035RES1000mN2012000E3164000,1255438242,
63,CRS3035RES1000mN2012000E3164000,1469985039,
64,CRS3035RES1000mN2012000E3164000,1504302537,
65,CRS3035RES1000mN2012000E3164000,1511617504,
66,CRS3035RES1000mN2012000E3164000,1541601287,
67,CRS3035RES1000mN2012000E3164000,1544591296,
68,CRS3035RES1000mN2012000E3164000,1598174183,
69,CRS3035RES1000mN2012000E3164000,1629887846,
70,CRS3035RES1000mN2012000E3164000,1686660176,
71,CRS3035RES1000mN2012000E3164000,1716927336,
72,CRS3035RES1000mN2012000E3164000,1734554324,
73,CRS3035RES1000mN2012000E3164000,1849109335,
74,CRS3035RES1000mN2012000E3164000,2028408680,
75,CRS3035RES1000mN2012000E3164000,2036887702,
76,CRS3035RES1000mN2012000E3164000,2061404218,
77,CRS3035RES1000mN2012000E3164000,2134238030,
78,CRS3035RES1000mN2012000E3164000,2261600754,
79,CRS3035RES1000mN2012000E3164000,2301402027,
80,CRS3035RES1000mN2012000E3164000,2303966810,
81,CRS3035RES1000mN2012000E3164000,2312029862,
82,CRS3035RES1000mN2012000E3164000,2408860250,
83,CRS3035RES1000mN2012000E3164000,2620185829,
84,CRS3035RES1000mN2012000E3164000,2622508931,
85,CRS3035RES1000mN2012000E3164000,2672130951,
